Transaction,Item,date_time,period_day,weekday_weekend
3271,Alfajores,12/16/2016 13:03,afternoon,weekday
3272,Scone,12/16/2016 13:05,afternoon,weekday
3274,Bread,12/16/2016 13:11,afternoon,weekday
3274,Coffee,12/16/2016 13:11,afternoon,weekday
3274,Alfajores,12/16/2016 13:11,afternoon,weekday
3274,Vegan mincepie,12/16/2016 13:11,afternoon,weekday
3275,Fudge,12/16/2016 13:15,afternoon,weekday
3276,Jam,12/16/2016 13:17,afternoon,weekday
3277,Coffee,12/16/2016 13:18,afternoon,weekday
3277,Pastry,12/16/2016 13:18,afternoon,weekday
3277,Jam,12/16/2016 13:18,afternoon,weekday
3278,Coffee,12/16/2016 13:19,afternoon,weekday
3279,Tea,12/16/2016 13:25,afternoon,weekday
3279,Bread,12/16/2016 13:25,afternoon,weekday
3279,Bread,12/16/2016 13:25,afternoon,weekday
3279,Fudge,12/16/2016 13:25,afternoon,weekday
3280,Bread,12/16/2016 13:26,afternoon,weekday
3280,Sandwich,12/16/2016 13:26,afternoon,weekday
3281,Farm House,12/16/2016 13:41,afternoon,weekday
3282,Coffee,12/16/2016 13:42,afternoon,weekday
3283,Jam,12/16/2016 13:44,afternoon,weekday
3283,Jam,12/16/2016 13:44,afternoon,weekday
3284,Brownie,12/16/2016 13:57,afternoon,weekday
3284,Coffee,12/16/2016 13:57,afternoon,weekday
3285,Tea,12/16/2016 14:00,afternoon,weekday
3285,Sandwich,12/16/2016 14:00,afternoon,weekday
3285,Bread,12/16/2016 14:00,afternoon,weekday
3286,Tea,12/16/2016 14:02,afternoon,weekday
3287,Sandwich,12/16/2016 14:04,afternoon,weekday
3287,Tea,12/16/2016 14:04,afternoon,weekday
3288,Coffee,12/16/2016 14:06,afternoon,weekday
3289,Coffee,12/16/2016 14:26,afternoon,weekday
3290,Bread,12/16/2016 14:41,afternoon,weekday
3291,Tea,12/16/2016 14:46,afternoon,weekday
3291,Brownie,12/16/2016 14:46,afternoon,weekday
3292,Jam,12/16/2016 14:47,afternoon,weekday
3293,Jam,12/16/2016 14:57,afternoon,weekday
3294,Cookies,12/16/2016 15:05,afternoon,weekday
3294,Sandwich,12/16/2016 15:05,afternoon,weekday
3294,Juice,12/16/2016 15:05,afternoon,weekday
3295,Tea,12/16/2016 15:22,afternoon,weekday
3295,Pastry,12/16/2016 15:22,afternoon,weekday
3296,Farm House,12/16/2016 15:31,afternoon,weekday
3297,Scone,12/16/2016 15:32,afternoon,weekday
3297,Coffee,12/16/2016 15:32,afternoon,weekday
3298,Coffee,12/16/2016 15:34,afternoon,weekday
3298,Coffee,12/16/2016 15:34,afternoon,weekday
3299,Coffee,12/16/2016 15:38,afternoon,weekday
3299,Coffee,12/16/2016 15:38,afternoon,weekday
3299,Vegan mincepie,12/16/2016 15:38,afternoon,weekday
3300,Bread,12/16/2016 15:41,afternoon,weekday
3300,Scone,12/16/2016 15:41,afternoon,weekday
3301,Farm House,12/16/2016 16:05,afternoon,weekday
3301,Scone,12/16/2016 16:05,afternoon,weekday
3303,Coffee,12/16/2016 16:09,afternoon,weekday
3303,Brownie,12/16/2016 16:09,afternoon,weekday
3304,Coffee,12/16/2016 16:26,afternoon,weekday
3304,Tea,12/16/2016 16:26,afternoon,weekday
3305,Coffee,12/16/2016 16:31,afternoon,weekday
3306,Tea,12/16/2016 16:51,afternoon,weekday
3306,Coffee,12/16/2016 16:51,afternoon,weekday
3307,Bread,12/16/2016 16:52,afternoon,weekday
3309,Coffee,12/16/2016 17:06,evening,weekday
3309,Coffee,12/16/2016 17:06,evening,weekday
3309,Coffee,12/16/2016 17:06,evening,weekday
3309,Alfajores,12/16/2016 17:06,evening,weekday
3310,Farm House,12/17/2016 8:43,morning,weekend
3310,Medialuna,12/17/2016 8:43,morning,weekend
3310,Pastry,12/17/2016 8:43,morning,weekend
3311,Bread,12/17/2016 8:52,morning,weekend
3312,Bread,12/17/2016 8:55,morning,weekend
3313,Coffee,12/17/2016 8:57,morning,weekend
3313,Pastry,12/17/2016 8:57,morning,weekend
3314,Bread,12/17/2016 9:11,morning,weekend
3315,Bread,12/17/2016 9:13,morning,weekend
3315,Bread,12/17/2016 9:13,morning,weekend
3315,Pastry,12/17/2016 9:13,morning,weekend
3316,Medialuna,12/17/2016 9:15,morning,weekend
3316,Fudge,12/17/2016 9:15,morning,weekend
3317,Bread,12/17/2016 9:25,morning,weekend
3318,Coffee,12/17/2016 9:32,morning,weekend
3318,Scone,12/17/2016 9:32,morning,weekend
3318,Juice,12/17/2016 9:32,morning,weekend
3319,Coffee,12/17/2016 9:39,morning,weekend
3320,Tea,12/17/2016 10:02,morning,weekend
3320,Scone,12/17/2016 10:02,morning,weekend
3320,Lemon and coconut,12/17/2016 10:02,morning,weekend
3321,Jam,12/17/2016 10:16,morning,weekend
3321,Cookies,12/17/2016 10:16,morning,weekend
3321,Fudge,12/17/2016 10:16,morning,weekend
3322,Bread,12/17/2016 10:21,morning,weekend
3323,Scandinavian,12/17/2016 10:22,morning,weekend
3324,Coffee,12/17/2016 10:26,morning,weekend
3324,Cookies,12/17/2016 10:26,morning,weekend
3324,Juice,12/17/2016 10:26,morning,weekend
3325,Hot chocolate,12/17/2016 10:30,morning,weekend
3325,Coffee,12/17/2016 10:30,morning,weekend
3325,Bread,12/17/2016 10:30,morning,weekend
3325,Bread,12/17/2016 10:30,morning,weekend
3325,Vegan mincepie,12/17/2016 10:30,morning,weekend
3326,Jam,12/17/2016 10:30,morning,weekend
3327,Bread,12/17/2016 10:38,morning,weekend
3328,Coffee,12/17/2016 10:46,morning,weekend
3328,Coffee,12/17/2016 10:46,morning,weekend
3329,Dulce de Leche,12/17/2016 11:04,morning,weekend
3329,Scandinavian,12/17/2016 11:04,morning,weekend
3329,Alfajores,12/17/2016 11:04,morning,weekend
3330,Coffee,12/17/2016 11:09,morning,weekend
3330,Bread,12/17/2016 11:09,morning,weekend
3330,Pastry,12/17/2016 11:09,morning,weekend
3330,Medialuna,12/17/2016 11:09,morning,weekend
3330,Farm House,12/17/2016 11:09,morning,weekend
3331,Hot chocolate,12/17/2016 11:15,morning,weekend
3331,Scone,12/17/2016 11:15,morning,weekend
3332,Fudge,12/17/2016 11:18,morning,weekend
3332,Jam,12/17/2016 11:18,morning,weekend
3332,Bread,12/17/2016 11:18,morning,weekend
3332,Farm House,12/17/2016 11:18,morning,weekend
3333,Coffee,12/17/2016 11:22,morning,weekend
3333,The Nomad,12/17/2016 11:22,morning,weekend
3334,Vegan mincepie,12/17/2016 11:27,morning,weekend
3335,Bread,12/17/2016 11:30,morning,weekend
3336,Bread,12/17/2016 11:31,morning,weekend
3337,Bread,12/17/2016 11:32,morning,weekend
3337,Scone,12/17/2016 11:32,morning,weekend
3338,Cake,12/17/2016 11:39,morning,weekend
3339,Bread,12/17/2016 11:45,morning,weekend
3340,Vegan mincepie,12/17/2016 11:48,morning,weekend
3340,Cake,12/17/2016 11:48,morning,weekend
3340,Coffee,12/17/2016 11:48,morning,weekend
3340,Coffee,12/17/2016 11:48,morning,weekend
3340,Coffee,12/17/2016 11:48,morning,weekend
3341,Coffee,12/17/2016 11:58,morning,weekend
3341,Coffee,12/17/2016 11:58,morning,weekend
3341,Medialuna,12/17/2016 11:58,morning,weekend
3342,Bread,12/17/2016 11:59,morning,weekend
3343,Jam,12/17/2016 12:05,afternoon,weekend
3344,Medialuna,12/17/2016 12:07,afternoon,weekend
3344,Pastry,12/17/2016 12:07,afternoon,weekend
3344,Coffee,12/17/2016 12:07,afternoon,weekend
3344,Coffee,12/17/2016 12:07,afternoon,weekend
3344,Coffee,12/17/2016 12:07,afternoon,weekend
3346,Bread,12/17/2016 12:09,afternoon,weekend
3347,Bread,12/17/2016 12:13,afternoon,weekend
3348,Bread,12/17/2016 12:24,afternoon,weekend
3348,Scone,12/17/2016 12:24,afternoon,weekend
3348,Bread,12/17/2016 12:24,afternoon,weekend
3348,The Nomad,12/17/2016 12:24,afternoon,weekend
3349,Coffee,12/17/2016 12:27,afternoon,weekend
3349,Tea,12/17/2016 12:27,afternoon,weekend
3350,Bread,12/17/2016 12:56,afternoon,weekend
3351,Frittata,12/17/2016 13:00,afternoon,weekend
3351,Tea,12/17/2016 13:00,afternoon,weekend
3351,Tea,12/17/2016 13:00,afternoon,weekend
3352,Coffee,12/17/2016 13:07,afternoon,weekend
3352,Vegan mincepie,12/17/2016 13:07,afternoon,weekend
3353,Bread,12/17/2016 13:16,afternoon,weekend
3354,Coffee,12/17/2016 13:28,afternoon,weekend
3354,Bread,12/17/2016 13:28,afternoon,weekend
3355,Scone,12/17/2016 13:36,afternoon,weekend
3355,Coffee,12/17/2016 13:36,afternoon,weekend
3356,Farm House,12/17/2016 13:42,afternoon,weekend
3356,Frittata,12/17/2016 13:42,afternoon,weekend
3356,Cookies,12/17/2016 13:42,afternoon,weekend
3357,Farm House,12/17/2016 13:50,afternoon,weekend
3358,Farm House,12/17/2016 14:01,afternoon,weekend
3359,Jam,12/17/2016 14:09,afternoon,weekend
3359,Fudge,12/17/2016 14:09,afternoon,weekend
3360,Coffee,12/17/2016 14:37,afternoon,weekend
3361,Frittata,12/17/2016 14:42,afternoon,weekend
3361,Sandwich,12/17/2016 14:42,afternoon,weekend
3361,Bread,12/17/2016 14:42,afternoon,weekend
3361,Alfajores,12/17/2016 14:42,afternoon,weekend
3361,Medialuna,12/17/2016 14:42,afternoon,weekend
3361,Fudge,12/17/2016 14:42,afternoon,weekend
3362,Cake,12/17/2016 14:50,afternoon,weekend
3363,Juice,12/17/2016 14:52,afternoon,weekend
3363,Cookies,12/17/2016 14:52,afternoon,weekend
3363,Coffee,12/17/2016 14:52,afternoon,weekend
3364,Coffee,12/17/2016 14:53,afternoon,weekend
3364,Coffee,12/17/2016 14:53,afternoon,weekend
3366,Bread,12/17/2016 15:06,afternoon,weekend
3366,Pastry,12/17/2016 15:06,afternoon,weekend
3367,Hot chocolate,12/17/2016 15:16,afternoon,weekend
3367,Tea,12/17/2016 15:16,afternoon,weekend
3368,Crisps,12/17/2016 15:27,afternoon,weekend
3369,Bread,12/17/2016 15:28,afternoon,weekend
3370,Cake,12/17/2016 16:07,afternoon,weekend
3371,Focaccia,12/17/2016 16:13,afternoon,weekend
3371,Tea,12/17/2016 16:13,afternoon,weekend
3371,Tea,12/17/2016 16:13,afternoon,weekend
3371,Scone,12/17/2016 16:13,afternoon,weekend
3372,Coffee,12/17/2016 16:14,afternoon,weekend
3372,Scone,12/17/2016 16:14,afternoon,weekend
3373,Cake,12/17/2016 16:30,afternoon,weekend
3374,Vegan mincepie,12/17/2016 16:39,afternoon,weekend
3375,Coffee,12/17/2016 16:40,afternoon,weekend
3375,Coffee,12/17/2016 16:40,afternoon,weekend
3376,Tea,12/17/2016 16:48,afternoon,weekend
3376,Vegan mincepie,12/17/2016 16:48,afternoon,weekend
3377,Focaccia,12/17/2016 17:15,evening,weekend
3378,Coke,12/17/2016 19:32,evening,weekend
3379,Pintxos,12/17/2016 19:35,evening,weekend
3380,Pintxos,12/17/2016 19:42,evening,weekend
3381,Juice,12/17/2016 19:42,evening,weekend
3382,Coke,12/17/2016 19:42,evening,weekend
3383,Pintxos,12/17/2016 20:20,evening,weekend
3384,Pintxos,12/17/2016 20:25,evening,weekend
3385,Pintxos,12/17/2016 20:31,evening,weekend
3386,Coke,12/17/2016 20:40,evening,weekend
3386,Pintxos,12/17/2016 20:40,evening,weekend
3387,Hot chocolate,12/17/2016 21:42,night,weekend
3387,Hot chocolate,12/17/2016 21:42,night,weekend
3388,Medialuna,12/18/2016 9:05,morning,weekend
3389,Coffee,12/18/2016 9:58,morning,weekend
3390,Coffee,12/18/2016 10:03,morning,weekend
3390,Bread,12/18/2016 10:03,morning,weekend
3391,Coffee,12/18/2016 10:17,morning,weekend
3392,Bread,12/18/2016 10:26,morning,weekend
3393,Coffee,12/18/2016 10:42,morning,weekend
3393,Cookies,12/18/2016 10:42,morning,weekend
3393,Bread,12/18/2016 10:42,morning,weekend
3393,Toast,12/18/2016 10:42,morning,weekend
3394,Coffee,12/18/2016 11:04,morning,weekend
3394,Brownie,12/18/2016 11:04,morning,weekend
3394,Medialuna,12/18/2016 11:04,morning,weekend
3395,Hot chocolate,12/18/2016 11:06,morning,weekend
3395,Coffee,12/18/2016 11:06,morning,weekend
3395,Brownie,12/18/2016 11:06,morning,weekend
3396,Tea,12/18/2016 11:07,morning,weekend
3396,Hot chocolate,12/18/2016 11:07,morning,weekend
3397,Tea,12/18/2016 11:10,morning,weekend
3397,Scone,12/18/2016 11:10,morning,weekend
3397,Bread,12/18/2016 11:10,morning,weekend
3398,Medialuna,12/18/2016 11:11,morning,weekend
3398,Coffee,12/18/2016 11:11,morning,weekend
3398,Coffee,12/18/2016 11:11,morning,weekend
3399,Bread,12/18/2016 11:20,morning,weekend
3399,Coffee,12/18/2016 11:20,morning,weekend
3399,Hot chocolate,12/18/2016 11:20,morning,weekend
3399,Coffee,12/18/2016 11:20,morning,weekend
3399,Pastry,12/18/2016 11:20,morning,weekend
3399,Scone,12/18/2016 11:20,morning,weekend
3400,Muesli,12/18/2016 11:25,morning,weekend
3400,The Nomad,12/18/2016 11:25,morning,weekend
3400,Coffee,12/18/2016 11:25,morning,weekend
3400,Bread,12/18/2016 11:25,morning,weekend
3401,Bread,12/18/2016 11:28,morning,weekend
3402,Fudge,12/18/2016 11:30,morning,weekend
3403,Bread,12/18/2016 11:50,morning,weekend
3404,Coffee,12/18/2016 11:53,morning,weekend
3404,Coffee,12/18/2016 11:53,morning,weekend
3405,Bread,12/18/2016 12:06,afternoon,weekend
3406,Bread,12/18/2016 12:20,afternoon,weekend
3407,Coffee,12/18/2016 12:26,afternoon,weekend
3407,Brownie,12/18/2016 12:26,afternoon,weekend
3407,Vegan mincepie,12/18/2016 12:26,afternoon,weekend
3408,Dulce de Leche,12/18/2016 12:28,afternoon,weekend
3409,Coffee,12/18/2016 12:29,afternoon,weekend
3409,Coffee,12/18/2016 12:29,afternoon,weekend
3410,Coffee,12/18/2016 12:30,afternoon,weekend
3411,Farm House,12/18/2016 12:36,afternoon,weekend
3412,Coffee,12/18/2016 12:48,afternoon,weekend
3413,Coffee,12/18/2016 13:04,afternoon,weekend
3413,Brownie,12/18/2016 13:04,afternoon,weekend
3414,Coffee,12/18/2016 13:05,afternoon,weekend
3415,Coffee,12/18/2016 13:09,afternoon,weekend
3415,Hot chocolate,12/18/2016 13:09,afternoon,weekend
3415,Vegan mincepie,12/18/2016 13:09,afternoon,weekend
3416,Bread,12/18/2016 13:10,afternoon,weekend
3417,Coffee,12/18/2016 13:17,afternoon,weekend
3417,Frittata,12/18/2016 13:17,afternoon,weekend
3418,Medialuna,12/18/2016 13:34,afternoon,weekend
3418,Coffee,12/18/2016 13:34,afternoon,weekend
3419,Coffee,12/18/2016 13:43,afternoon,weekend
3419,Juice,12/18/2016 13:43,afternoon,weekend
3419,Mineral water,12/18/2016 13:43,afternoon,weekend
3419,Medialuna,12/18/2016 13:43,afternoon,weekend
3419,Crisps,12/18/2016 13:43,afternoon,weekend
3419,Frittata,12/18/2016 13:43,afternoon,weekend
3420,Coffee,12/18/2016 13:47,afternoon,weekend
3421,Coffee,12/18/2016 14:06,afternoon,weekend
3421,Cookies,12/18/2016 14:06,afternoon,weekend
3422,Bread,12/18/2016 14:06,afternoon,weekend
3423,Bread,12/18/2016 14:07,afternoon,weekend
3424,Coffee,12/18/2016 14:09,afternoon,weekend
3424,Coffee,12/18/2016 14:09,afternoon,weekend
3424,Cake,12/18/2016 14:09,afternoon,weekend
3424,Bread,12/18/2016 14:09,afternoon,weekend
3424,Dulce de Leche,12/18/2016 14:09,afternoon,weekend
3424,Bread,12/18/2016 14:09,afternoon,weekend
3425,Coffee,12/18/2016 14:11,afternoon,weekend
3425,Hot chocolate,12/18/2016 14:11,afternoon,weekend
3425,Bread,12/18/2016 14:11,afternoon,weekend
3426,Coke,12/18/2016 14:23,afternoon,weekend
3427,Fudge,12/18/2016 14:29,afternoon,weekend
3428,Fudge,12/18/2016 14:35,afternoon,weekend
3429,Tea,12/18/2016 14:40,afternoon,weekend
3429,Juice,12/18/2016 14:40,afternoon,weekend
3429,Cake,12/18/2016 14:40,afternoon,weekend
3429,Tartine,12/18/2016 14:40,afternoon,weekend
3430,Brownie,12/18/2016 14:44,afternoon,weekend
3430,Medialuna,12/18/2016 14:44,afternoon,weekend
3430,Hot chocolate,12/18/2016 14:44,afternoon,weekend
3430,Coffee,12/18/2016 14:44,afternoon,weekend
3431,Coffee,12/18/2016 15:05,afternoon,weekend
3432,Bread,12/18/2016 15:08,afternoon,weekend
3433,Coffee,12/18/2016 15:13,afternoon,weekend
3433,Bread,12/18/2016 15:13,afternoon,weekend
3434,Coffee,12/18/2016 15:24,afternoon,weekend
3434,Hot chocolate,12/18/2016 15:24,afternoon,weekend
3434,Coffee,12/18/2016 15:24,afternoon,weekend
3434,Cookies,12/18/2016 15:24,afternoon,weekend
3434,Vegan mincepie,12/18/2016 15:24,afternoon,weekend
3435,Coffee,12/19/2016 8:15,morning,weekday
3435,Medialuna,12/19/2016 8:15,morning,weekday
3436,Cookies,12/19/2016 8:24,morning,weekday
3436,Hot chocolate,12/19/2016 8:24,morning,weekday
3437,Coffee,12/19/2016 8:28,morning,weekday
3438,Coffee,12/19/2016 8:47,morning,weekday
3439,Tea,12/19/2016 9:03,morning,weekday
3440,Coffee,12/19/2016 9:06,morning,weekday
3440,Bread,12/19/2016 9:06,morning,weekday
3441,Hot chocolate,12/19/2016 9:15,morning,weekday
3442,Coffee,12/19/2016 9:22,morning,weekday
3443,Bread,12/19/2016 9:27,morning,weekday
3443,Medialuna,12/19/2016 9:27,morning,weekday
3444,Coffee,12/19/2016 9:31,morning,weekday
3445,Bread,12/19/2016 9:32,morning,weekday
3446,Coffee,12/19/2016 9:37,morning,weekday
3446,Tea,12/19/2016 9:37,morning,weekday
3446,Pastry,12/19/2016 9:37,morning,weekday
3447,Medialuna,12/19/2016 9:43,morning,weekday
3447,Coffee,12/19/2016 9:43,morning,weekday
3447,Coffee,12/19/2016 9:43,morning,weekday
3448,Coffee,12/19/2016 9:48,morning,weekday
3448,Hot chocolate,12/19/2016 9:48,morning,weekday
3449,Fudge,12/19/2016 10:09,morning,weekday
3449,Jam,12/19/2016 10:09,morning,weekday
3449,Fudge,12/19/2016 10:09,morning,weekday
3449,Fudge,12/19/2016 10:09,morning,weekday
3450,Hot chocolate,12/19/2016 10:13,morning,weekday
3450,Smoothies,12/19/2016 10:13,morning,weekday
3450,Bread,12/19/2016 10:13,morning,weekday
3450,Cookies,12/19/2016 10:13,morning,weekday
3450,Cookies,12/19/2016 10:13,morning,weekday
3451,Coffee,12/19/2016 10:19,morning,weekday
3451,Tea,12/19/2016 10:19,morning,weekday
3451,Toast,12/19/2016 10:19,morning,weekday
3451,Brownie,12/19/2016 10:19,morning,weekday
3452,Coffee,12/19/2016 10:24,morning,weekday
3452,Coffee,12/19/2016 10:24,morning,weekday
3453,Coffee,12/19/2016 10:39,morning,weekday
3454,Farm House,12/19/2016 10:44,morning,weekday
3455,Tea,12/19/2016 11:15,morning,weekday
3456,Bread,12/19/2016 11:16,morning,weekday
3457,Bread,12/19/2016 11:19,morning,weekday
3457,Coffee,12/19/2016 11:19,morning,weekday
3457,Coffee,12/19/2016 11:19,morning,weekday
3457,Bread,12/19/2016 11:19,morning,weekday
3458,Tea,12/19/2016 11:35,morning,weekday
3459,Coffee,12/19/2016 11:51,morning,weekday
3460,Coffee,12/19/2016 12:02,afternoon,weekday
3460,Fudge,12/19/2016 12:02,afternoon,weekday
3460,Brownie,12/19/2016 12:02,afternoon,weekday
3461,Coffee,12/19/2016 12:11,afternoon,weekday
3462,Coffee,12/19/2016 12:12,afternoon,weekday
3462,Bread,12/19/2016 12:12,afternoon,weekday
3463,Coffee,12/19/2016 12:14,afternoon,weekday
3463,Medialuna,12/19/2016 12:14,afternoon,weekday
3464,Farm House,12/19/2016 12:15,afternoon,weekday
3465,Fudge,12/19/2016 12:17,afternoon,weekday
3465,Coffee,12/19/2016 12:17,afternoon,weekday
3465,Sandwich,12/19/2016 12:17,afternoon,weekday
3466,Toast,12/19/2016 12:19,afternoon,weekday
3466,Cookies,12/19/2016 12:19,afternoon,weekday
3467,Sandwich,12/19/2016 12:25,afternoon,weekday
3467,Coffee,12/19/2016 12:25,afternoon,weekday
3467,Bread,12/19/2016 12:25,afternoon,weekday
3468,Focaccia,12/19/2016 12:26,afternoon,weekday
3468,Scandinavian,12/19/2016 12:26,afternoon,weekday
3469,Truffles,12/19/2016 12:29,afternoon,weekday
3469,Hearty & Seasonal,12/19/2016 12:29,afternoon,weekday
3470,Coffee,12/19/2016 12:32,afternoon,weekday
3470,Coffee,12/19/2016 12:32,afternoon,weekday
3471,Sandwich,12/19/2016 12:37,afternoon,weekday
3471,Sandwich,12/19/2016 12:37,afternoon,weekday
3472,Hearty & Seasonal,12/19/2016 12:41,afternoon,weekday
3472,Coffee,12/19/2016 12:41,afternoon,weekday
3472,Bread,12/19/2016 12:41,afternoon,weekday
3473,Bread,12/19/2016 12:45,afternoon,weekday
3473,Cake,12/19/2016 12:45,afternoon,weekday
3474,Tea,12/19/2016 12:55,afternoon,weekday
3474,Bread,12/19/2016 12:55,afternoon,weekday
3475,Bread,12/19/2016 12:58,afternoon,weekday
3476,Cookies,12/19/2016 13:00,afternoon,weekday
3476,Bread,12/19/2016 13:00,afternoon,weekday
3477,Coffee,12/19/2016 13:15,afternoon,weekday
3478,Coffee,12/19/2016 13:31,afternoon,weekday
3479,Tea,12/19/2016 13:37,afternoon,weekday
3479,Sandwich,12/19/2016 13:37,afternoon,weekday
3480,Bread,12/19/2016 13:38,afternoon,weekday
3480,Brownie,12/19/2016 13:38,afternoon,weekday
3481,Tea,12/19/2016 13:44,afternoon,weekday
3481,Coffee,12/19/2016 13:44,afternoon,weekday
3482,Coffee,12/19/2016 13:46,afternoon,weekday
3483,Coffee,12/19/2016 13:46,afternoon,weekday
3483,Cookies,12/19/2016 13:46,afternoon,weekday
3484,Cake,12/19/2016 13:51,afternoon,weekday
3484,Bread,12/19/2016 13:51,afternoon,weekday
3485,Coffee,12/19/2016 13:52,afternoon,weekday
3486,Mineral water,12/19/2016 14:14,afternoon,weekday
3486,Coke,12/19/2016 14:14,afternoon,weekday
3486,Bread,12/19/2016 14:14,afternoon,weekday
3486,Sandwich,12/19/2016 14:14,afternoon,weekday
3487,Juice,12/19/2016 14:20,afternoon,weekday
3487,Bread,12/19/2016 14:20,afternoon,weekday
3488,Coffee,12/19/2016 14:21,afternoon,weekday
3489,Truffles,12/19/2016 14:33,afternoon,weekday
3489,Tea,12/19/2016 14:33,afternoon,weekday
3489,Cake,12/19/2016 14:33,afternoon,weekday
3490,Coffee,12/19/2016 14:39,afternoon,weekday
3490,Scone,12/19/2016 14:39,afternoon,weekday
3490,Brownie,12/19/2016 14:39,afternoon,weekday
3491,Tea,12/19/2016 14:45,afternoon,weekday
3492,Sandwich,12/19/2016 14:46,afternoon,weekday
3492,Juice,12/19/2016 14:46,afternoon,weekday
3492,Tea,12/19/2016 14:46,afternoon,weekday
3493,Coffee,12/19/2016 14:47,afternoon,weekday
3494,Cake,12/19/2016 14:56,afternoon,weekday
3494,Sandwich,12/19/2016 14:56,afternoon,weekday
3494,Sandwich,12/19/2016 14:56,afternoon,weekday
3494,Bread,12/19/2016 14:56,afternoon,weekday
3495,Coffee,12/19/2016 15:03,afternoon,weekday
3495,Coffee,12/19/2016 15:03,afternoon,weekday
3496,Sandwich,12/19/2016 15:05,afternoon,weekday
3496,Coffee,12/19/2016 15:05,afternoon,weekday
3497,Juice,12/19/2016 15:16,afternoon,weekday
3497,Tea,12/19/2016 15:16,afternoon,weekday
3497,Bread,12/19/2016 15:16,afternoon,weekday
3498,Brownie,12/19/2016 15:18,afternoon,weekday
3499,Fudge,12/19/2016 15:19,afternoon,weekday
3500,Tea,12/19/2016 15:24,afternoon,weekday
3501,Tea,12/19/2016 15:31,afternoon,weekday
3502,Truffles,12/19/2016 15:35,afternoon,weekday
3502,Sandwich,12/19/2016 15:35,afternoon,weekday
3503,Medialuna,12/19/2016 15:39,afternoon,weekday
3503,Hot chocolate,12/19/2016 15:39,afternoon,weekday
3503,Bread,12/19/2016 15:39,afternoon,weekday
3503,Coffee,12/19/2016 15:39,afternoon,weekday
3504,Medialuna,12/19/2016 15:41,afternoon,weekday
3505,Coffee,12/19/2016 15:47,afternoon,weekday
3505,Coffee,12/19/2016 15:47,afternoon,weekday
